date,product_category,intent_mean,intent_std,intent_count
2024-01-14,sports_drink,0.5707400714357694,0.05366110490795218,12
2024-01-14,tea,0.6269546288710374,0.09236152555153744,13
2024-01-14,water_enhanced,0.6467462561347268,0.07442779987546225,11
2024-01-15,coffee_drink,0.6542415618896484,,1
2024-01-15,energy_drink,0.5745794713497162,0.05733605910679738,10
2024-01-15,juice,0.5104361971219381,0.004103060644246765,3
2024-01-15,sports_drink,0.5658015310764313,0.03532336425269396,8
2024-01-15,tea,0.5937956737147437,0.06488298746812779,9
2024-01-15,water_enhanced,0.5718330458590859,0.06961168968663885,19
2024-01-16,energy_drink,0.573884924252828,0.08703569589921177,6
2024-01-16,juice,0.7939950823783875,,1
2024-01-16,sports_drink,0.6198009014129638,0.08186944604737564,15
2024-01-16,tea,0.6139068646090371,0.1048028984094701,14
2024-01-16,water_enhanced,0.6140654704400471,0.08584187646867861,14
2024-01-17,coffee_drink,0.6220983862876892,0.08197519652735895,7
2024-01-17,energy_drink,0.6020140449206034,0.06908691811710342,12
2024-01-17,juice,0.7550857663154602,,1
2024-01-17,sports_drink,0.5745601713657379,0.043025280260202074,10
2024-01-17,tea,0.6231108903884888,0.08333637461474391,8
2024-01-17,water_enhanced,0.5997448315223058,0.09675796923526998,12
2024-01-18,coffee_drink,0.5711874067783356,0.03460990584827807,6
2024-01-18,energy_drink,0.5584808041652044,0.07181144476422682,6
2024-01-18,sports_drink,0.6120676596959432,0.04741762994652969,6
2024-01-18,tea,0.6086905673146248,0.09540926380595417,12
2024-01-18,water_enhanced,0.5878089070320129,0.06574952046788435,20
2024-01-19,coffee_drink,0.5202998518943787,,1
2024-01-19,energy_drink,0.6337193118201362,0.07431277396287987,9
2024-01-19,sports_drink,0.5826023012399674,0.06565594269818213,10
2024-01-19,tea,0.6181522905826569,0.14482636387144052,9
2024-01-19,water_enhanced,0.6396775274049669,0.09533141803999558,21
2024-01-20,coffee_drink,0.6574127872784933,0.058843384034108,3
2024-01-20,energy_drink,0.6191022374800274,0.07482775887487866,14
2024-01-20,juice,0.7196044921875,,1
2024-01-20,sports_drink,0.6334085464477539,0.0627016957674141,12
2024-01-20,tea,0.6166330307722092,0.10573377462734658,10
2024-01-20,water_enhanced,0.5928823232650757,0.09637072348215464,10
2024-01-21,coffee_drink,0.6195134997367859,0.06770006822807427,5
2024-01-21,energy_drink,0.5713017905751864,0.0793974072115937,12
2024-01-21,juice,0.5214360952377319,,1
2024-01-21,soda,0.4988900125026703,,1
2024-01-21,sports_drink,0.6007468998432159,0.05062653967358676,10
2024-01-21,tea,0.5739155262708664,0.06602192934451201,6
2024-01-21,water_enhanced,0.5728772878646851,0.07055570917568255,15
2024-01-22,coffee_drink,0.6326490342617035,0.06467814256990007,6
2024-01-22,energy_drink,0.6446409385937911,0.1069143244256984,13
2024-01-22,juice,0.5886931419372559,,1
2024-01-22,sports_drink,0.6516284021464261,0.09742747544797858,11
2024-01-22,tea,0.568366269270579,0.061756198610349845,9
2024-01-22,water_enhanced,0.5620033890008926,0.05660705038427712,10
2024-01-23,coffee_drink,0.5742759307225546,0.009192975892154964,3
2024-01-23,energy_drink,0.5981098214785258,0.05461188777822797,18
2024-01-23,juice,0.5927217205365499,0.021754663020810715,3
2024-01-23,sports_drink,0.6432900599070958,0.056073605047616215,7
2024-01-23,tea,0.5958346426486969,0.09932089068539643,5
2024-01-23,water_enhanced,0.5816244610718319,0.06015347264292226,14
2024-01-24,coffee_drink,0.5632922202348709,0.01782498526516255,4
2024-01-24,energy_drink,0.6388975254126957,0.0726157638732876,14
2024-01-24,juice,0.6979308128356934,,1
2024-01-24,soda,0.5252851247787476,,1
2024-01-24,sports_drink,0.5943247862160206,0.05852018518697471,8
2024-01-24,tea,0.6006139450603061,0.07862049763956254,9
2024-01-24,water_enhanced,0.6219709332172687,0.11000628943327044,13
2024-01-25,coffee_drink,0.6046609878540039,0.03404697153511492,4
2024-01-25,energy_drink,0.5984665503104528,0.033764331626874075,12
2024-01-25,sports_drink,0.6215095967054367,0.08129330149957677,12
2024-01-25,tea,0.5734086751937866,0.06537732282038677,10
2024-01-25,water_enhanced,0.5953010519345602,0.09973504174814103,12
2024-01-26,coffee_drink,0.5844790637493134,0.029246161797042987,2
2024-01-26,energy_drink,0.5895622024933497,0.08908976332258775,12
2024-01-26,juice,0.5610882341861725,0.06952523056932824,2
2024-01-26,sports_drink,0.6220767125487328,0.029384210167286522,8
2024-01-26,tea,0.5898981644557073,0.06452371281328215,13
2024-01-26,water_enhanced,0.5992382879440601,0.07806219389159036,13
2024-01-27,coffee_drink,0.5847645898660024,0.07952505921284296,3
2024-01-27,energy_drink,0.5919387638568878,0.08206488287363792,10
2024-01-27,sports_drink,0.6263644614002921,0.08813436428706121,11
2024-01-27,tea,0.6544953096996654,0.09797606750123358,11
2024-01-27,water_enhanced,0.5623005310694377,0.06532228603188425,15
2024-01-28,coffee_drink,0.675201028585434,0.0624527653316781,4
2024-01-28,energy_drink,0.6190876166025797,0.06726168233582433,12
2024-01-28,juice,0.6168571710586548,,1
2024-01-28,soda,0.7395328879356384,,1
2024-01-28,sports_drink,0.5889963358640671,0.04778116951735429,8
2024-01-28,tea,0.6170140107472738,0.08466363951933996,12
2024-01-28,water_enhanced,0.6156319628159205,0.05514437127846567,12
2024-01-29,coffee_drink,0.573581263422966,0.024919371550130496,4
2024-01-29,energy_drink,0.6212606363826327,0.07583819356114768,9
2024-01-29,juice,0.681313693523407,,1
2024-01-29,soda,0.5428335666656494,,1
2024-01-29,sports_drink,0.6370619038740793,0.09598987873110369,6
2024-01-29,tea,0.6472552120685577,0.10520530484866092,10
2024-01-29,water_enhanced,0.5892108757244913,0.07312623946436907,19
2024-01-30,coffee_drink,0.5567045509815216,0.05632865915275732,4
2024-01-30,energy_drink,0.5700301229953766,0.06307405344599477,10
2024-01-30,soda,0.6016181707382202,,1
2024-01-30,sports_drink,0.6175312548875809,0.06497355874477771,12
2024-01-30,tea,0.6281006745994091,0.08779839629457638,8
2024-01-30,water_enhanced,0.590107798576355,0.07018668126867549,15
