date,product_category,intent_index,momentum,momentum_pct,window_days
2024-01-28,coffee_drink,0.675201028585434,0.05568752884864803,8.988912892504862,7
2024-01-29,coffee_drink,0.573581263422966,-0.05906777083873749,-9.33657804562511,7
2024-01-30,coffee_drink,0.5567045509815216,-0.017571379741032955,-3.059745115718959,7
2024-01-01,energy_drink,0.6033136140216481,0.0,0.0,7
2024-01-02,energy_drink,0.6084218174219131,0.0,0.0,7
2024-01-03,energy_drink,0.6229183077812195,0.0,0.0,7
2024-01-04,energy_drink,0.5540312230587006,0.0,0.0,7
2024-01-05,energy_drink,0.6232267551951938,0.0,0.0,7
2024-01-06,energy_drink,0.6011703411738077,0.0,0.0,7
2024-01-07,energy_drink,0.6420097730376504,0.0,0.0,7
2024-01-08,energy_drink,0.6172391101717949,0.013925496150146821,2.3081687246074885,7
2024-01-09,energy_drink,0.605910295789892,-0.002511521632021174,-0.41279282893952285,7
2024-01-10,energy_drink,0.6431086242198945,0.02019031643867497,3.2412462736231196,7
2024-01-11,energy_drink,0.6185856238007545,0.06455440074205399,11.651762221208665,7
2024-01-12,energy_drink,0.6193224191665649,-0.0039043360286288298,-0.6264711834147745,7
2024-01-13,energy_drink,0.6223386923472086,0.02116835117340088,3.5211902057691127,7
2024-01-14,energy_drink,0.5506580322980881,-0.09135174073956231,-14.229026500225103,7
2024-01-15,energy_drink,0.5745794713497162,-0.04265963882207868,-6.911363541141344,7
2024-01-16,energy_drink,0.573884924252828,-0.032025371537063974,-5.285497170057864,7
2024-01-17,energy_drink,0.6020140449206034,-0.041094579299291056,-6.389990392235795,7
2024-01-18,energy_drink,0.5584808041652044,-0.060104819635550144,-9.716491512727075,7
2024-01-19,energy_drink,0.6337193118201362,0.014396892653571247,2.3246199730578856,7
2024-01-20,energy_drink,0.6191022374800274,-0.003236454867181271,-0.520047187645473,7
2024-01-21,energy_drink,0.5713017905751864,0.0206437582770983,3.748925297783217,7
2024-01-22,energy_drink,0.6446409385937911,0.07006146724407492,12.193520781293664,7
2024-01-23,energy_drink,0.5981098214785258,0.02422489722569776,4.221211640510939,7
2024-01-24,energy_drink,0.6388975254126957,0.036883480492092335,6.126681063887257,7
2024-01-25,energy_drink,0.5984665503104528,0.03998574614524841,7.159735096896941,7
2024-01-26,energy_drink,0.5895622024933497,-0.044157109326786514,-6.967928624419023,7
2024-01-27,energy_drink,0.5919387638568878,-0.027163473623139534,-4.387558625810304,7
2024-01-28,energy_drink,0.6190876166025797,0.04778582602739334,8.364375329417854,7
2024-01-29,energy_drink,0.6212606363826327,-0.023380302211158388,-3.6268720789219167,7
2024-01-30,energy_drink,0.5700301229953766,-0.028079698483149174,-4.69473957370174,7
2024-01-01,sports_drink,0.6042962193489074,0.0,0.0,7
2024-01-02,sports_drink,0.6314345896244049,0.0,0.0,7
2024-01-03,sports_drink,0.62447143684734,0.0,0.0,7
2024-01-04,sports_drink,0.6063875122503801,0.0,0.0,7
2024-01-05,sports_drink,0.6003298858801523,0.0,0.0,7
2024-01-06,sports_drink,0.6175664722919464,0.0,0.0,7
2024-01-07,sports_drink,0.5957786023616791,0.0,0.0,7
2024-01-08,sports_drink,0.6083254416783651,0.004029222329457682,0.6667627895800714,7
2024-01-09,sports_drink,0.6072839573025703,-0.024150632321834564,-3.8247243212000854,7
2024-01-10,sports_drink,0.5922918590632352,-0.03217957778410474,-5.153090419405595,7
2024-01-11,sports_drink,0.6187457604841753,0.012358248233795166,2.0380116648398903,7
2024-01-12,sports_drink,0.586050733923912,-0.014279151956240299,-2.3785509087733367,7
2024-01-13,sports_drink,0.5966489985585213,-0.020917473733425118,-3.38708052848061,7
2024-01-14,sports_drink,0.5707400714357694,-0.025038530925909686,-4.202656964626862,7
2024-01-15,sports_drink,0.5658015310764313,-0.042523910601933834,-6.990322562313142,7
2024-01-16,sports_drink,0.6198009014129638,0.012516944110393502,2.061135315675253,7
2024-01-17,sports_drink,0.5745601713657379,-0.017731687697497334,-2.993741586376293,7
2024-01-18,sports_drink,0.6120676596959432,-0.006678100788232055,-1.0792964113412864,7
2024-01-19,sports_drink,0.5826023012399674,-0.00344843268394468,-0.5884187979521233,7
2024-01-20,sports_drink,0.6334085464477539,0.036759547889232635,6.161000517564288,7
2024-01-21,sports_drink,0.6007468998432159,0.030006828407446506,5.257529637258604,7
2024-01-22,sports_drink,0.6516284021464261,0.08582687106999487,15.169077203928765,7
2024-01-23,sports_drink,0.6432900599070958,0.023489158494131912,3.7897909539310985,7
2024-01-24,sports_drink,0.5943247862160206,0.01976461485028269,3.4399556104457982,7
2024-01-25,sports_drink,0.6215095967054367,0.009441937009493473,1.5426296194417366,7
2024-01-26,sports_drink,0.6220767125487328,0.03947441130876539,6.7755330222264805,7
2024-01-27,sports_drink,0.6263644614002921,-0.00704408504746179,-1.1120918855557018,7
2024-01-28,sports_drink,0.5889963358640671,-0.011750563979148865,-1.9559924457730118,7
2024-01-29,sports_drink,0.6370619038740793,-0.014566498272346795,-2.235399535128548,7
2024-01-30,sports_drink,0.6175312548875809,-0.025758805019514885,-4.004228671469754,7
2024-01-01,tea,0.6652123108506203,0.0,0.0,7
2024-01-02,tea,0.5862694829702377,0.0,0.0,7
2024-01-03,tea,0.6089719235897064,0.0,0.0,7
2024-01-04,tea,0.6046341558297476,0.0,0.0,7
2024-01-05,tea,0.6033269554376602,0.0,0.0,7
2024-01-06,tea,0.6050690859556198,0.0,0.0,7
2024-01-07,tea,0.6579343527555466,0.0,0.0,7
2024-01-08,tea,0.5731024518609047,-0.09210985898971558,-13.846685860628897,7
2024-01-09,tea,0.6152109091098492,0.02894142613961148,4.936539762053538,7
2024-01-10,tea,0.5854958817362785,-0.023476041853427887,-3.855028605431212,7
2024-01-11,tea,0.6216133862733841,0.016979230443636584,2.8081824819068912,7
2024-01-12,tea,0.6540285249551138,0.050701569517453526,8.403663894094377,7
2024-01-13,tea,0.6678135991096497,0.06274451315402985,10.369809763943548,7
2024-01-14,tea,0.6269546288710374,-0.030979723884509203,-4.708634494423431,7
2024-01-15,tea,0.5937956737147437,0.02069322185383904,3.610736926119696,7
2024-01-16,tea,0.6139068646090371,-0.0013040445008121182,-0.21196706389666345,7
2024-01-17,tea,0.6231108903884888,0.037615008652210236,6.424470235497394,7
2024-01-18,tea,0.6086905673146248,-0.012922818958759352,-2.078915809106454,7
2024-01-19,tea,0.6181522905826569,-0.035876234372456905,-5.485423495086717,7
2024-01-20,tea,0.6166330307722092,-0.051180568337440446,-7.663900286797993,7
2024-01-21,tea,0.5739155262708664,-0.05303910260017097,-8.459799187650779,7
2024-01-22,tea,0.568366269270579,-0.02542940444416475,-4.282517635246514,7
2024-01-23,tea,0.5958346426486969,-0.018072221960340196,-2.9438051603885196,7
2024-01-24,tea,0.6006139450603061,-0.022496945328182694,-3.6104240312918625,7
2024-01-25,tea,0.5734086751937866,-0.03528189212083821,-5.796359269454792,7
2024-01-26,tea,0.5898981644557073,-0.028254126126949552,-4.570738725293379,7
2024-01-27,tea,0.6544953096996654,0.037862278927456194,6.140163928624013,7
2024-01-28,tea,0.6170140107472738,0.043098484476407406,7.509551929436137,7
2024-01-29,tea,0.6472552120685577,0.07888894279797876,13.879948030558184,7
2024-01-30,tea,0.6281006745994091,0.032266031950712204,5.41526618984056,7
2024-01-01,water_enhanced,0.5827829582350594,0.0,0.0,7
2024-01-02,water_enhanced,0.5964891627430916,0.0,0.0,7
2024-01-03,water_enhanced,0.6277320875841028,0.0,0.0,7
2024-01-04,water_enhanced,0.5886049672961235,0.0,0.0,7
2024-01-05,water_enhanced,0.6242183009783427,0.0,0.0,7
2024-01-06,water_enhanced,0.64883886774381,0.0,0.0,7
2024-01-07,water_enhanced,0.5562494471669197,0.0,0.0,7
2024-01-08,water_enhanced,0.5695575351516405,-0.013225423083418897,-2.2693565239916573,7
2024-01-09,water_enhanced,0.5762561211983362,-0.02023304154475536,-3.3920216507721777,7
2024-01-10,water_enhanced,0.6036178311880898,-0.024114256396013056,-3.8414885701987083,7
2024-01-11,water_enhanced,0.5775958174153378,-0.011009149880785718,-1.8703800498589884,7
2024-01-12,water_enhanced,0.6100082382559776,-0.014210062722365135,-2.2764572426174596,7
2024-01-13,water_enhanced,0.5799885234412026,-0.0688503443026075,-10.611316264393801,7
2024-01-14,water_enhanced,0.6467462561347268,0.0904968089678071,16.269105421807414,7
2024-01-15,water_enhanced,0.5718330458590859,0.0022755107074453607,0.39952253582941755,7
2024-01-16,water_enhanced,0.6140654704400471,0.037809349241710866,6.561205660268834,7
2024-01-17,water_enhanced,0.5997448315223058,-0.003872999665783916,-0.6416310893534677,7
2024-01-18,water_enhanced,0.5878089070320129,0.010213089616675108,1.7682069898596713,7
2024-01-19,water_enhanced,0.6396775274049669,0.029669289148989253,4.863752206661041,7
2024-01-20,water_enhanced,0.5928823232650757,0.012893799823873175,2.2231129242646657,7
2024-01-21,water_enhanced,0.5728772878646851,-0.07386896827004175,-11.421630596135024,7
2024-01-22,water_enhanced,0.5620033890008926,-0.009829656858193259,-1.7189732089417467,7
2024-01-23,water_enhanced,0.5816244610718319,-0.03244100936821526,-5.282988692552216,7
2024-01-24,water_enhanced,0.6219709332172687,0.022226101694962863,3.70592634179895,7
2024-01-25,water_enhanced,0.5953010519345602,0.0074921449025472375,1.2745885291832102,7
2024-01-26,water_enhanced,0.5992382879440601,-0.04043923946090677,-6.321816497909502,7
2024-01-27,water_enhanced,0.5623005310694377,-0.030581792195638058,-5.158155504994713,7
2024-01-28,water_enhanced,0.6156319628159205,0.042754674951235416,7.463147144582588,7
2024-01-29,water_enhanced,0.5892108757244913,0.02720748672359863,4.841160615057325,7
2024-01-30,water_enhanced,0.590107798576355,0.008483337504523125,1.458559271886506,7
2024-01-05,juice,0.5635828673839569,0.0,0.0,7
2024-01-08,juice,0.5210286378860474,0.0,0.0,7
2024-01-13,juice,0.5284076929092407,-0.035175174474716187,-6.241349144978904,7
2024-01-14,juice,0.5768834352493286,0.013300567865371704,2.3600021638539825,7
2024-01-15,juice,0.5104361971219381,-0.010592440764109257,-2.032986287871934,7
2024-01-16,juice,0.7939950823783875,0.2729664444923401,52.38991192496405,7
2024-01-17,juice,0.7550857663154602,0.23405712842941284,44.92212354757413,7
2024-01-20,juice,0.7196044921875,0.19119679927825928,36.18357602357981,7
2024-01-21,juice,0.5214360952377319,-0.05544734001159668,-9.61153269856542,7
2024-01-22,juice,0.5886931419372559,0.07825694481531775,15.331386225460603,7
2024-01-23,juice,0.5927217205365499,-0.20127336184183753,-25.349446905757837,7
2024-01-24,juice,0.6979308128356934,-0.057154953479766846,-7.569332654575376,7
2024-01-26,juice,0.5610882341861725,-0.19399753212928772,-25.69211880074552,7
2024-01-28,juice,0.6168571710586548,0.09542107582092285,18.299668299222496,7
2024-01-29,juice,0.681313693523407,0.09262055158615112,15.733247933101083,7
2024-01-13,soda,0.5187170505523682,0.0,0.0,7
2024-01-21,soda,0.4988900125026703,-0.019827038049697876,-3.822322406519042,7
2024-01-24,soda,0.5252851247787476,0.0065680742263793945,1.2662152168287557,7
2024-01-28,soda,0.7395328879356384,0.24064287543296814,48.235657039071334,7
2024-01-29,soda,0.5428335666656494,0.043943554162979126,8.808264960554592,7
2024-01-30,soda,0.6016181707382202,0.10272815823554993,20.59134391570929,7
