agent_id,segment_id,timestamp,time_step,product_id,context_id,intent_value,outcome,product_category,price,season,inflation_regime
5,seg_00,2024-01-05,4,prod_073,ctx_649,0.5949956774711609,0.5949956774711609,tea,2.74,winter,high
6,seg_02,2024-01-05,4,prod_022,ctx_284,0.6403161287307739,0.6403161287307739,soda,3.36,winter,high
7,seg_01,2024-01-05,4,prod_039,ctx_185,0.6043489575386047,0.6043489575386047,water_enhanced,3.94,winter,high
8,seg_02,2024-01-05,4,prod_033,ctx_999,0.5695047378540039,0.5695047378540039,energy_drink,4.91,winter,high
9,seg_03,2024-01-05,4,prod_083,ctx_316,0.5801190733909607,0.5801190733909607,energy_drink,4.93,winter,high
0,seg_08,2024-01-06,5,prod_070,ctx_394,0.5858696103096008,0.5858696103096008,coffee_drink,3.35,winter,high
1,seg_00,2024-01-06,5,prod_090,ctx_598,0.7011047005653381,0.7011047005653381,energy_drink,1.82,winter,high
2,seg_09,2024-01-06,5,prod_083,ctx_826,0.6093147397041321,0.6093147397041321,energy_drink,4.93,winter,high
3,seg_05,2024-01-06,5,prod_022,ctx_968,0.5987474322319031,0.5987474322319031,soda,3.36,winter,high
4,seg_09,2024-01-06,5,prod_080,ctx_725,0.6028886437416077,0.6028886437416077,soda,2.23,winter,high
5,seg_00,2024-01-06,5,prod_080,ctx_314,0.6546415686607361,0.6546415686607361,soda,2.23,winter,high
6,seg_02,2024-01-06,5,prod_022,ctx_881,0.683632493019104,0.683632493019104,soda,3.36,winter,high
7,seg_01,2024-01-06,5,prod_000,ctx_865,0.6338831186294556,0.6338831186294556,water_enhanced,1.85,winter,high
8,seg_02,2024-01-06,5,prod_033,ctx_539,0.5983214378356934,0.5983214378356934,energy_drink,4.91,winter,high
9,seg_03,2024-01-06,5,prod_090,ctx_599,0.6705442667007446,0.6705442667007446,energy_drink,1.82,winter,high
0,seg_08,2024-01-07,6,prod_066,ctx_211,0.6125015616416931,0.6125015616416931,coffee_drink,2.82,winter,high
1,seg_00,2024-01-07,6,prod_033,ctx_472,0.6069288849830627,0.6069288849830627,energy_drink,4.91,winter,high
2,seg_09,2024-01-07,6,prod_053,ctx_761,0.6445021629333496,0.6445021629333496,water_enhanced,3.51,winter,high
3,seg_05,2024-01-07,6,prod_044,ctx_666,0.6031578183174133,0.6031578183174133,juice,1.8,winter,high
4,seg_09,2024-01-07,6,prod_053,ctx_649,0.6218745112419128,0.6218745112419128,water_enhanced,3.51,winter,high
5,seg_00,2024-01-07,6,prod_030,ctx_419,0.6401144862174988,0.6401144862174988,sports_drink,1.86,winter,high
6,seg_02,2024-01-07,6,prod_010,ctx_238,0.7344834208488464,0.7344834208488464,coffee_drink,1.55,winter,high
7,seg_01,2024-01-07,6,prod_045,ctx_513,0.6199943423271179,0.6199943423271179,coffee_drink,3.31,winter,high
8,seg_02,2024-01-07,6,prod_090,ctx_701,0.6886335015296936,0.6886335015296936,energy_drink,1.82,winter,high
9,seg_03,2024-01-07,6,prod_030,ctx_952,0.6892541646957397,0.6892541646957397,sports_drink,1.86,winter,high
0,seg_08,2024-01-08,7,prod_089,ctx_968,0.6344242691993713,0.6344242691993713,juice,1.9252652155509147,winter,high
1,seg_00,2024-01-08,7,prod_018,ctx_526,0.6461004614830017,0.6461004614830017,water_enhanced,4.49029124227863,winter,high
2,seg_09,2024-01-08,7,prod_080,ctx_159,0.5926414728164673,0.5926414728164673,soda,2.26285043684184,winter,high
3,seg_05,2024-01-08,7,prod_033,ctx_660,0.6108744740486145,0.6108744740486145,energy_drink,5.026029946872068,winter,high
4,seg_09,2024-01-08,7,prod_080,ctx_077,0.596856415271759,0.596856415271759,soda,2.26285043684184,winter,high
5,seg_00,2024-01-08,7,prod_070,ctx_042,0.6306454539299011,0.6306454539299011,coffee_drink,3.2925210339183106,winter,high
6,seg_02,2024-01-08,7,prod_083,ctx_786,0.5804246664047241,0.5804246664047241,energy_drink,4.937455275632692,winter,high
7,seg_01,2024-01-08,7,prod_090,ctx_443,0.6301256418228149,0.6301256418228149,energy_drink,1.7969242475992837,winter,high
8,seg_02,2024-01-08,7,prod_044,ctx_468,0.7306491732597351,0.7306491732597351,juice,1.781489441720895,winter,high
9,seg_03,2024-01-08,7,prod_000,ctx_235,0.6526680588722229,0.6526680588722229,water_enhanced,1.8311915094975915,winter,high
0,seg_08,2024-01-09,8,prod_045,ctx_152,0.6216447353363037,0.6216447353363037,coffee_drink,3.2816770935541735,winter,high
1,seg_00,2024-01-09,8,prod_000,ctx_557,0.6447579860687256,0.6447579860687256,water_enhanced,1.8311915094975915,winter,high
2,seg_09,2024-01-09,8,prod_010,ctx_258,0.5977085828781128,0.5977085828781128,coffee_drink,1.6140461704300089,winter,high
3,seg_05,2024-01-09,8,prod_073,ctx_636,0.6064861416816711,0.6064861416816711,tea,2.7646622825981577,winter,high
4,seg_09,2024-01-09,8,prod_010,ctx_235,0.6057167649269104,0.6057167649269104,coffee_drink,1.6140461704300089,winter,high
5,seg_00,2024-01-09,8,prod_033,ctx_226,0.6076154708862305,0.6076154708862305,energy_drink,5.026029946872068,winter,high
6,seg_02,2024-01-09,8,prod_000,ctx_466,0.6561170816421509,0.6561170816421509,water_enhanced,1.8311915094975915,winter,high
7,seg_01,2024-01-09,8,prod_097,ctx_685,0.6104250550270081,0.6104250550270081,tea,2.8059092176106897,winter,high
8,seg_02,2024-01-09,8,prod_010,ctx_508,0.6679936647415161,0.6679936647415161,coffee_drink,1.6140461704300089,winter,high
9,seg_03,2024-01-09,8,prod_090,ctx_488,0.6512656807899475,0.6512656807899475,energy_drink,1.7969242475992837,winter,high
0,seg_08,2024-01-10,9,prod_000,ctx_150,0.6296879649162292,0.6296879649162292,water_enhanced,1.8311915094975915,winter,high
1,seg_00,2024-01-10,9,prod_053,ctx_261,0.6548417806625366,0.6548417806625366,water_enhanced,3.525120907662572,winter,high
2,seg_09,2024-01-10,9,prod_039,ctx_887,0.601111650466919,0.601111650466919,water_enhanced,3.9182925273884925,winter,high
3,seg_05,2024-01-10,9,prod_053,ctx_370,0.6154350638389587,0.6154350638389587,water_enhanced,3.525120907662572,winter,high
4,seg_09,2024-01-10,9,prod_000,ctx_145,0.6163601279258728,0.6163601279258728,water_enhanced,1.8311915094975915,winter,high
5,seg_00,2024-01-10,9,prod_072,ctx_408,0.5965494513511658,0.5965494513511658,water_enhanced,4.954879808001566,winter,high
6,seg_02,2024-01-10,9,prod_044,ctx_102,0.7106947898864746,0.7106947898864746,juice,1.781489441720895,winter,high
7,seg_01,2024-01-10,9,prod_039,ctx_479,0.6061267256736755,0.6061267256736755,water_enhanced,3.9182925273884925,winter,high
8,seg_02,2024-01-10,9,prod_030,ctx_676,0.6612771153450012,0.6612771153450012,sports_drink,1.8705600111447591,winter,high
9,seg_03,2024-01-10,9,prod_083,ctx_728,0.591187596321106,0.591187596321106,energy_drink,4.937455275632692,winter,high
0,seg_08,2024-01-11,10,prod_039,ctx_911,0.6224592328071594,0.6224592328071594,water_enhanced,3.9182925273884925,winter,high
1,seg_00,2024-01-11,10,prod_070,ctx_297,0.6566982269287109,0.6566982269287109,coffee_drink,3.2925210339183106,winter,high
2,seg_09,2024-01-11,10,prod_033,ctx_896,0.6033377051353455,0.6033377051353455,energy_drink,5.026029946872068,winter,high
3,seg_05,2024-01-11,10,prod_053,ctx_699,0.621103048324585,0.621103048324585,water_enhanced,3.525120907662572,winter,high
4,seg_09,2024-01-11,10,prod_010,ctx_826,0.6094731688499451,0.6094731688499451,coffee_drink,1.6140461704300089,winter,high
5,seg_00,2024-01-11,10,prod_090,ctx_802,0.7551785707473755,0.7551785707473755,energy_drink,1.7969242475992837,winter,high
6,seg_02,2024-01-11,10,prod_053,ctx_028,0.5969958901405334,0.5969958901405334,water_enhanced,3.525120907662572,winter,high
7,seg_01,2024-01-11,10,prod_070,ctx_012,0.5890213847160339,0.5890213847160339,coffee_drink,3.2925210339183106,winter,high
8,seg_02,2024-01-11,10,prod_000,ctx_745,0.6503844857215881,0.6503844857215881,water_enhanced,1.8311915094975915,winter,high
9,seg_03,2024-01-11,10,prod_039,ctx_249,0.6023821830749512,0.6023821830749512,water_enhanced,3.9182925273884925,winter,high
0,seg_08,2024-01-12,11,prod_000,ctx_504,0.606170654296875,0.606170654296875,water_enhanced,1.8311915094975915,winter,high
1,seg_00,2024-01-12,11,prod_080,ctx_656,0.640008270740509,0.640008270740509,soda,2.26285043684184,winter,high
2,seg_09,2024-01-12,11,prod_083,ctx_654,0.6099081039428711,0.6099081039428711,energy_drink,4.937455275632692,winter,high
3,seg_05,2024-01-12,11,prod_007,ctx_307,0.6231710910797119,0.6231710910797119,tea,4.820778940162131,winter,high
4,seg_09,2024-01-12,11,prod_053,ctx_384,0.6361495852470398,0.6361495852470398,water_enhanced,3.525120907662572,winter,high
5,seg_00,2024-01-12,11,prod_083,ctx_760,0.594443142414093,0.594443142414093,energy_drink,4.937455275632692,winter,high
6,seg_02,2024-01-12,11,prod_077,ctx_507,0.5944749712944031,0.5944749712944031,tea,4.987543350956197,winter,high
7,seg_01,2024-01-12,11,prod_045,ctx_061,0.6168493032455444,0.6168493032455444,coffee_drink,3.2816770935541735,winter,high
8,seg_02,2024-01-12,11,prod_083,ctx_728,0.5890903472900391,0.5890903472900391,energy_drink,4.937455275632692,winter,high
9,seg_03,2024-01-12,11,prod_000,ctx_841,0.6819067597389221,0.6819067597389221,water_enhanced,1.8311915094975915,winter,high
0,seg_08,2024-01-13,12,prod_073,ctx_613,0.6087977290153503,0.6087977290153503,tea,2.7646622825981577,winter,high
1,seg_00,2024-01-13,12,prod_022,ctx_591,0.6648560166358948,0.6648560166358948,soda,3.391245867323284,winter,high
2,seg_09,2024-01-13,12,prod_039,ctx_784,0.6039023995399475,0.6039023995399475,water_enhanced,3.9182925273884925,winter,high
3,seg_05,2024-01-13,12,prod_044,ctx_167,0.6074116826057434,0.6074116826057434,juice,1.781489441720895,winter,high
4,seg_09,2024-01-13,12,prod_045,ctx_892,0.6152834892272949,0.6152834892272949,coffee_drink,3.2816770935541735,winter,high
5,seg_00,2024-01-13,12,prod_030,ctx_381,0.6680171489715576,0.6680171489715576,sports_drink,1.8705600111447591,winter,high
6,seg_02,2024-01-13,12,prod_093,ctx_865,0.599300742149353,0.599300742149353,water_enhanced,4.07132505581145,winter,high
7,seg_01,2024-01-13,12,prod_030,ctx_506,0.5975744724273682,0.5975744724273682,sports_drink,1.8705600111447591,winter,high
8,seg_02,2024-01-13,12,prod_044,ctx_506,0.7436013221740723,0.7436013221740723,juice,1.781489441720895,winter,high
9,seg_03,2024-01-13,12,prod_030,ctx_192,0.6633030772209167,0.6633030772209167,sports_drink,1.8705600111447591,winter,high
0,seg_08,2024-01-14,13,prod_070,ctx_871,0.5904198288917542,0.5904198288917542,coffee_drink,3.2925210339183106,winter,high
1,seg_00,2024-01-14,13,prod_062,ctx_056,0.6607423424720764,0.6607423424720764,sports_drink,1.8191705382022343,winter,high
2,seg_09,2024-01-14,13,prod_018,ctx_238,0.6199950575828552,0.6199950575828552,water_enhanced,4.49029124227863,winter,high
3,seg_05,2024-01-14,13,prod_010,ctx_654,0.6014610528945923,0.6014610528945923,coffee_drink,1.6140461704300089,winter,high
4,seg_09,2024-01-14,13,prod_030,ctx_470,0.6156936287879944,0.6156936287879944,sports_drink,1.8705600111447591,winter,high
5,seg_00,2024-01-14,13,prod_033,ctx_586,0.5688203573226929,0.5688203573226929,energy_drink,5.026029946872068,winter,high
6,seg_02,2024-01-14,13,prod_030,ctx_688,0.6464453339576721,0.6464453339576721,sports_drink,1.8705600111447591,winter,high
7,seg_01,2024-01-14,13,prod_018,ctx_356,0.628708004951477,0.628708004951477,water_enhanced,4.49029124227863,winter,high
8,seg_02,2024-01-14,13,prod_080,ctx_593,0.6871688961982727,0.6871688961982727,soda,2.26285043684184,winter,high
9,seg_03,2024-01-14,13,prod_030,ctx_798,0.6288328766822815,0.6288328766822815,sports_drink,1.8705600111447591,winter,high
0,seg_08,2024-01-15,14,prod_018,ctx_368,0.6210046410560608,0.6210046410560608,water_enhanced,4.428549729422812,winter,high
1,seg_00,2024-01-15,14,prod_039,ctx_770,0.6322268843650818,0.6322268843650818,water_enhanced,4.005215106513659,winter,high
2,seg_09,2024-01-15,14,prod_019,ctx_517,0.5986738204956055,0.5986738204956055,energy_drink,2.494730232552035,winter,high
3,seg_05,2024-01-15,14,prod_073,ctx_791,0.6221947073936462,0.6221947073936462,tea,2.799872328524054,winter,high
4,seg_09,2024-01-15,14,prod_033,ctx_307,0.6115642786026001,0.6115642786026001,energy_drink,4.911998105528865,winter,high
5,seg_00,2024-01-15,14,prod_045,ctx_905,0.5847367644309998,0.5847367644309998,coffee_drink,3.341482233365491,winter,high
6,seg_02,2024-01-15,14,prod_033,ctx_760,0.5933277606964111,0.5933277606964111,energy_drink,4.911998105528865,winter,high
7,seg_01,2024-01-15,14,prod_018,ctx_770,0.6330161094665527,0.6330161094665527,water_enhanced,4.428549729422812,winter,high
8,seg_02,2024-01-15,14,prod_053,ctx_202,0.6068336963653564,0.6068336963653564,water_enhanced,3.5144972565876644,winter,high
9,seg_03,2024-01-15,14,prod_085,ctx_470,0.6485020518302917,0.6485020518302917,water_enhanced,4.893400759922889,winter,high
0,seg_08,2024-01-16,15,prod_039,ctx_319,0.6091704964637756,0.6091704964637756,water_enhanced,4.005215106513659,winter,high
1,seg_00,2024-01-16,15,prod_070,ctx_685,0.6905146837234497,0.6905146837234497,coffee_drink,3.4108204152130783,winter,high
2,seg_09,2024-01-16,15,prod_039,ctx_307,0.6099843382835388,0.6099843382835388,water_enhanced,4.005215106513659,winter,high
3,seg_05,2024-01-16,15,prod_044,ctx_850,0.601641833782196,0.601641833782196,juice,1.7851414003438526,winter,high
4,seg_09,2024-01-16,15,prod_045,ctx_957,0.6152892708778381,0.6152892708778381,coffee_drink,3.341482233365491,winter,high
5,seg_00,2024-01-16,15,prod_018,ctx_012,0.6152068972587585,0.6152068972587585,water_enhanced,4.428549729422812,winter,high
6,seg_02,2024-01-16,15,prod_044,ctx_604,0.7353836297988892,0.7353836297988892,juice,1.7851414003438526,winter,high
7,seg_01,2024-01-16,15,prod_022,ctx_636,0.5962766408920288,0.5962766408920288,soda,3.3135762112944014,winter,high
8,seg_02,2024-01-16,15,prod_018,ctx_846,0.6305022239685059,0.6305022239685059,water_enhanced,4.428549729422812,winter,high
9,seg_03,2024-01-16,15,prod_090,ctx_914,0.6487494707107544,0.6487494707107544,energy_drink,1.870232373843718,winter,high
0,seg_08,2024-01-17,16,prod_053,ctx_759,0.6134001016616821,0.6134001016616821,water_enhanced,3.5144972565876644,winter,normal
1,seg_00,2024-01-17,16,prod_030,ctx_405,0.618177592754364,0.618177592754364,sports_drink,1.8688724223279904,winter,normal
2,seg_09,2024-01-17,16,prod_010,ctx_438,0.596204936504364,0.596204936504364,coffee_drink,1.5509528324215875,winter,normal
3,seg_05,2024-01-17,16,prod_047,ctx_040,0.6215133666992188,0.6215133666992188,tea,3.3868756175161336,winter,normal
4,seg_09,2024-01-17,16,prod_083,ctx_564,0.6099321842193604,0.6099321842193604,energy_drink,5.078717789102962,winter,normal
5,seg_00,2024-01-17,16,prod_053,ctx_434,0.6177393198013306,0.6177393198013306,water_enhanced,3.5144972565876644,winter,normal
6,seg_02,2024-01-17,16,prod_000,ctx_511,0.6709389686584473,0.6709389686584473,water_enhanced,1.8760173363399681,winter,normal
7,seg_01,2024-01-17,16,prod_080,ctx_591,0.5981586575508118,0.5981586575508118,soda,2.3058002057326394,winter,normal
8,seg_02,2024-01-17,16,prod_073,ctx_047,0.5583423972129822,0.5583423972129822,tea,2.799872328524054,winter,normal
9,seg_03,2024-01-17,16,prod_090,ctx_419,0.6782030463218689,0.6782030463218689,energy_drink,1.870232373843718,winter,normal
0,seg_08,2024-01-18,17,prod_083,ctx_466,0.6012158393859863,0.6012158393859863,energy_drink,5.078717789102962,winter,normal
1,seg_00,2024-01-18,17,prod_050,ctx_952,0.6426448822021484,0.6426448822021484,energy_drink,4.369313031961908,winter,normal
2,seg_09,2024-01-18,17,prod_022,ctx_633,0.5985029935836792,0.5985029935836792,soda,3.3135762112944014,winter,normal
3,seg_05,2024-01-18,17,prod_080,ctx_636,0.598175048828125,0.598175048828125,soda,2.3058002057326394,winter,normal
4,seg_09,2024-01-18,17,prod_090,ctx_370,0.5989061594009399,0.5989061594009399,energy_drink,1.870232373843718,winter,normal
5,seg_00,2024-01-18,17,prod_090,ctx_186,0.6560248136520386,0.6560248136520386,energy_drink,1.870232373843718,winter,normal
6,seg_02,2024-01-18,17,prod_080,ctx_691,0.6706986427307129,0.6706986427307129,soda,2.3058002057326394,winter,normal
7,seg_01,2024-01-18,17,prod_022,ctx_006,0.5999042391777039,0.5999042391777039,soda,3.3135762112944014,winter,normal
8,seg_02,2024-01-18,17,prod_000,ctx_702,0.6778315901756287,0.6778315901756287,water_enhanced,1.8760173363399681,winter,normal
9,seg_03,2024-01-18,17,prod_090,ctx_303,0.6954899430274963,0.6954899430274963,energy_drink,1.870232373843718,winter,normal
0,seg_08,2024-01-19,18,prod_000,ctx_207,0.6193175315856934,0.6193175315856934,water_enhanced,1.8760173363399681,winter,normal
1,seg_00,2024-01-19,18,prod_000,ctx_024,0.6678593158721924,0.6678593158721924,water_enhanced,1.8760173363399681,winter,normal
2,seg_09,2024-01-19,18,prod_090,ctx_247,0.5994543433189392,0.5994543433189392,energy_drink,1.870232373843718,winter,normal
3,seg_05,2024-01-19,18,prod_053,ctx_760,0.6246535181999207,0.6246535181999207,water_enhanced,3.5144972565876644,winter,normal
4,seg_09,2024-01-19,18,prod_073,ctx_307,0.6118274331092834,0.6118274331092834,tea,2.799872328524054,winter,normal
5,seg_00,2024-01-19,18,prod_010,ctx_136,0.711763322353363,0.711763322353363,coffee_drink,1.5509528324215875,winter,normal
6,seg_02,2024-01-19,18,prod_090,ctx_989,0.6827837228775024,0.6827837228775024,energy_drink,1.870232373843718,winter,normal
7,seg_01,2024-01-19,18,prod_033,ctx_964,0.6125275492668152,0.6125275492668152,energy_drink,4.911998105528865,winter,normal
8,seg_02,2024-01-19,18,prod_090,ctx_067,0.6469927430152893,0.6469927430152893,energy_drink,1.870232373843718,winter,normal
9,seg_03,2024-01-19,18,prod_039,ctx_138,0.6292327642440796,0.6292327642440796,water_enhanced,4.005215106513659,winter,normal
0,seg_08,2024-01-20,19,prod_097,ctx_001,0.5928072333335876,0.5928072333335876,tea,2.8257382231848136,winter,normal
1,seg_00,2024-01-20,19,prod_018,ctx_488,0.6227506995201111,0.6227506995201111,water_enhanced,4.428549729422812,winter,normal
2,seg_09,2024-01-20,19,prod_022,ctx_604,0.5974684953689575,0.5974684953689575,soda,3.3135762112944014,winter,normal
3,seg_05,2024-01-20,19,prod_044,ctx_425,0.6069548726081848,0.6069548726081848,juice,1.7851414003438526,winter,normal
4,seg_09,2024-01-20,19,prod_044,ctx_809,0.6016080379486084,0.6016080379486084,juice,1.7851414003438526,winter,normal
5,seg_00,2024-01-20,19,prod_090,ctx_235,0.6864746809005737,0.6864746809005737,energy_drink,1.870232373843718,winter,normal
6,seg_02,2024-01-20,19,prod_090,ctx_903,0.674018383026123,0.674018383026123,energy_drink,1.870232373843718,winter,normal
7,seg_01,2024-01-20,19,prod_010,ctx_468,0.6138070225715637,0.6138070225715637,coffee_drink,1.5509528324215875,winter,normal
8,seg_02,2024-01-20,19,prod_010,ctx_202,0.6649284362792969,0.6649284362792969,coffee_drink,1.5509528324215875,winter,normal
9,seg_03,2024-01-20,19,prod_083,ctx_691,0.5911033749580383,0.5911033749580383,energy_drink,5.078717789102962,winter,normal
0,seg_08,2024-01-21,20,prod_030,ctx_137,0.6002764701843262,0.6002764701843262,sports_drink,1.8688724223279904,winter,normal
1,seg_00,2024-01-21,20,prod_073,ctx_109,0.5632166862487793,0.5632166862487793,tea,2.799872328524054,winter,normal
2,seg_09,2024-01-21,20,prod_073,ctx_999,0.6129949688911438,0.6129949688911438,tea,2.799872328524054,winter,normal
3,seg_05,2024-01-21,20,prod_030,ctx_061,0.600863516330719,0.600863516330719,sports_drink,1.8688724223279904,winter,normal
4,seg_09,2024-01-21,20,prod_018,ctx_676,0.6255693435668945,0.6255693435668945,water_enhanced,4.428549729422812,winter,normal
5,seg_00,2024-01-21,20,prod_030,ctx_809,0.6666183471679688,0.6666183471679688,sports_drink,1.8688724223279904,winter,normal
6,seg_02,2024-01-21,20,prod_044,ctx_493,0.7684908509254456,0.7684908509254456,juice,1.7851414003438526,winter,normal
7,seg_01,2024-01-21,20,prod_073,ctx_881,0.6135988831520081,0.6135988831520081,tea,2.799872328524054,winter,normal
8,seg_02,2024-01-21,20,prod_070,ctx_819,0.6203722953796387,0.6203722953796387,coffee_drink,3.4108204152130783,winter,normal
9,seg_03,2024-01-21,20,prod_045,ctx_428,0.5820712447166443,0.5820712447166443,coffee_drink,3.341482233365491,winter,normal
0,seg_08,2024-01-22,21,prod_010,ctx_173,0.6053593158721924,0.6053593158721924,coffee_drink,1.509787772721569,winter,normal
1,seg_00,2024-01-22,21,prod_030,ctx_946,0.6342543959617615,0.6342543959617615,sports_drink,1.8804182929900652,winter,normal
2,seg_09,2024-01-22,21,prod_010,ctx_434,0.5981442332267761,0.5981442332267761,coffee_drink,1.509787772721569,winter,normal
3,seg_05,2024-01-22,21,prod_022,ctx_258,0.5959357023239136,0.5959357023239136,soda,3.430910706809446,winter,normal
4,seg_09,2024-01-22,21,prod_073,ctx_927,0.606039822101593,0.606039822101593,tea,2.8616122297035056,winter,normal
5,seg_00,2024-01-22,21,prod_044,ctx_826,0.7029039263725281,0.7029039263725281,juice,1.7160964285123115,winter,normal
6,seg_02,2024-01-22,21,prod_010,ctx_171,0.727799654006958,0.727799654006958,coffee_drink,1.509787772721569,winter,normal
7,seg_01,2024-01-22,21,prod_080,ctx_419,0.5913414359092712,0.5913414359092712,soda,2.230019869040764,winter,normal
8,seg_02,2024-01-22,21,prod_080,ctx_165,0.7061013579368591,0.7061013579368591,soda,2.230019869040764,winter,normal
9,seg_03,2024-01-22,21,prod_013,ctx_313,0.6209672689437866,0.6209672689437866,sports_drink,4.045438067535254,winter,normal
0,seg_08,2024-01-23,22,prod_000,ctx_076,0.6165061593055725,0.6165061593055725,water_enhanced,1.8875634393916079,winter,low
