agent_id,segment_id,timestamp,time_step,product_id,context_id,intent_value,outcome,product_category,price,season,inflation_regime
44,seg_01,2024-01-01,0,prod_019,ctx_044,0.5995692610740662,0.5995692610740662,energy_drink,2.44,winter,normal
45,seg_02,2024-01-01,0,prod_013,ctx_090,0.6078073978424072,0.6078073978424072,sports_drink,4.03,winter,normal
46,seg_03,2024-01-01,0,prod_019,ctx_044,0.6010102033615112,0.6010102033615112,energy_drink,2.44,winter,normal
47,seg_02,2024-01-01,0,prod_026,ctx_010,0.6521502137184143,0.6521502137184143,water_enhanced,2.69,winter,normal
48,seg_00,2024-01-01,0,prod_003,ctx_096,0.5616356730461121,0.5616356730461121,water_enhanced,2.2,winter,normal
49,seg_03,2024-01-01,0,prod_004,ctx_061,0.599319577217102,0.599319577217102,water_enhanced,1.55,winter,normal
0,seg_01,2024-01-02,1,prod_026,ctx_004,0.5784379839897156,0.5784379839897156,water_enhanced,2.69,winter,normal
1,seg_04,2024-01-02,1,prod_017,ctx_065,0.5426155924797058,0.5426155924797058,energy_drink,2.64,winter,normal
2,seg_04,2024-01-02,1,prod_004,ctx_069,0.6428298354148865,0.6428298354148865,water_enhanced,1.55,winter,normal
3,seg_00,2024-01-02,1,prod_037,ctx_071,0.5345531105995178,0.5345531105995178,tea,4.48,winter,normal
4,seg_00,2024-01-02,1,prod_037,ctx_069,0.537078857421875,0.537078857421875,tea,4.48,winter,normal
5,seg_02,2024-01-02,1,prod_048,ctx_065,0.588651716709137,0.588651716709137,energy_drink,4.06,winter,normal
6,seg_00,2024-01-02,1,prod_026,ctx_087,0.6062850952148438,0.6062850952148438,water_enhanced,2.69,winter,normal
7,seg_00,2024-01-02,1,prod_003,ctx_069,0.727863073348999,0.727863073348999,water_enhanced,2.2,winter,normal
8,seg_00,2024-01-02,1,prod_032,ctx_044,0.5359450578689575,0.5359450578689575,sports_drink,4.47,winter,normal
9,seg_04,2024-01-02,1,prod_039,ctx_045,0.6832929849624634,0.6832929849624634,water_enhanced,3.94,winter,normal
10,seg_01,2024-01-02,1,prod_025,ctx_076,0.4928830862045288,0.4928830862045288,tea,2.29,winter,normal
11,seg_01,2024-01-02,1,prod_045,ctx_085,0.5962291359901428,0.5962291359901428,coffee_drink,3.31,winter,normal
12,seg_03,2024-01-02,1,prod_004,ctx_087,0.6259579062461853,0.6259579062461853,water_enhanced,1.55,winter,normal
13,seg_03,2024-01-02,1,prod_032,ctx_059,0.6074251532554626,0.6074251532554626,sports_drink,4.47,winter,normal
14,seg_03,2024-01-02,1,prod_032,ctx_048,0.5936549305915833,0.5936549305915833,sports_drink,4.47,winter,normal
15,seg_01,2024-01-02,1,prod_004,ctx_053,0.550743818283081,0.550743818283081,water_enhanced,1.55,winter,normal
16,seg_01,2024-01-02,1,prod_026,ctx_057,0.6175302267074585,0.6175302267074585,water_enhanced,2.69,winter,normal
17,seg_00,2024-01-02,1,prod_048,ctx_002,0.49110525846481323,0.49110525846481323,energy_drink,4.06,winter,normal
18,seg_00,2024-01-02,1,prod_008,ctx_044,0.5908695459365845,0.5908695459365845,tea,4.86,winter,normal
19,seg_01,2024-01-02,1,prod_004,ctx_069,0.5304841995239258,0.5304841995239258,water_enhanced,1.55,winter,normal
20,seg_04,2024-01-02,1,prod_032,ctx_027,0.6219292283058167,0.6219292283058167,sports_drink,4.47,winter,normal
21,seg_02,2024-01-02,1,prod_045,ctx_059,0.5522437691688538,0.5522437691688538,coffee_drink,3.31,winter,normal
22,seg_02,2024-01-02,1,prod_003,ctx_035,0.5701309442520142,0.5701309442520142,water_enhanced,2.2,winter,normal
23,seg_01,2024-01-02,1,prod_017,ctx_099,0.5521711707115173,0.5521711707115173,energy_drink,2.64,winter,normal
24,seg_00,2024-01-02,1,prod_048,ctx_057,0.7557073831558228,0.7557073831558228,energy_drink,4.06,winter,normal
25,seg_01,2024-01-02,1,prod_037,ctx_002,0.7413703203201294,0.7413703203201294,tea,4.48,winter,normal
26,seg_00,2024-01-02,1,prod_013,ctx_038,0.7031312584877014,0.7031312584877014,sports_drink,4.03,winter,normal
27,seg_04,2024-01-02,1,prod_017,ctx_094,0.5921380519866943,0.5921380519866943,energy_drink,2.64,winter,normal
28,seg_00,2024-01-02,1,prod_004,ctx_094,0.525712788105011,0.525712788105011,water_enhanced,1.55,winter,normal
29,seg_04,2024-01-02,1,prod_037,ctx_014,0.5698626637458801,0.5698626637458801,tea,4.48,winter,normal
30,seg_00,2024-01-02,1,prod_032,ctx_090,0.5644363760948181,0.5644363760948181,sports_drink,4.47,winter,normal
31,seg_02,2024-01-02,1,prod_013,ctx_063,0.621826171875,0.621826171875,sports_drink,4.03,winter,normal
32,seg_02,2024-01-02,1,prod_030,ctx_014,0.5999366641044617,0.5999366641044617,sports_drink,1.86,winter,normal
33,seg_01,2024-01-02,1,prod_003,ctx_002,0.4494839906692505,0.4494839906692505,water_enhanced,2.2,winter,normal
34,seg_00,2024-01-02,1,prod_004,ctx_045,0.6204171180725098,0.6204171180725098,water_enhanced,1.55,winter,normal
35,seg_02,2024-01-02,1,prod_039,ctx_083,0.6963224411010742,0.6963224411010742,water_enhanced,3.94,winter,normal
36,seg_02,2024-01-02,1,prod_048,ctx_061,0.6111823916435242,0.6111823916435242,energy_drink,4.06,winter,normal
37,seg_03,2024-01-02,1,prod_012,ctx_004,0.533298909664154,0.533298909664154,water_enhanced,3.83,winter,normal
38,seg_04,2024-01-02,1,prod_037,ctx_063,0.5487783551216125,0.5487783551216125,tea,4.48,winter,normal
39,seg_00,2024-01-02,1,prod_045,ctx_027,0.6190446019172668,0.6190446019172668,coffee_drink,3.31,winter,normal
40,seg_03,2024-01-02,1,prod_032,ctx_087,0.6145989298820496,0.6145989298820496,sports_drink,4.47,winter,normal
41,seg_02,2024-01-02,1,prod_013,ctx_005,0.8514621257781982,0.8514621257781982,sports_drink,4.03,winter,normal
42,seg_01,2024-01-02,1,prod_003,ctx_002,0.47046175599098206,0.47046175599098206,water_enhanced,2.2,winter,normal
43,seg_04,2024-01-02,1,prod_025,ctx_090,0.6747599244117737,0.6747599244117737,tea,2.29,winter,normal
44,seg_01,2024-01-02,1,prod_039,ctx_085,0.7010740637779236,0.7010740637779236,water_enhanced,3.94,winter,normal
45,seg_02,2024-01-02,1,prod_026,ctx_014,0.5411529541015625,0.5411529541015625,water_enhanced,2.69,winter,normal
46,seg_03,2024-01-02,1,prod_004,ctx_010,0.7323504686355591,0.7323504686355591,water_enhanced,1.55,winter,normal
47,seg_02,2024-01-02,1,prod_039,ctx_005,0.5259526968002319,0.5259526968002319,water_enhanced,3.94,winter,normal
48,seg_00,2024-01-02,1,prod_048,ctx_048,0.7338029742240906,0.7338029742240906,energy_drink,4.06,winter,normal
49,seg_03,2024-01-02,1,prod_045,ctx_014,0.6842861771583557,0.6842861771583557,coffee_drink,3.31,winter,normal
0,seg_01,2024-01-03,2,prod_037,ctx_076,0.4653066098690033,0.4653066098690033,tea,4.48,winter,normal
1,seg_04,2024-01-03,2,prod_013,ctx_001,0.5214164853096008,0.5214164853096008,sports_drink,4.03,winter,normal
2,seg_04,2024-01-03,2,prod_013,ctx_065,0.620029091835022,0.620029091835022,sports_drink,4.03,winter,normal
3,seg_00,2024-01-03,2,prod_045,ctx_065,0.7295551896095276,0.7295551896095276,coffee_drink,3.31,winter,normal
4,seg_00,2024-01-03,2,prod_045,ctx_062,0.681043803691864,0.681043803691864,coffee_drink,3.31,winter,normal
5,seg_02,2024-01-03,2,prod_030,ctx_085,0.6052533388137817,0.6052533388137817,sports_drink,1.86,winter,normal
6,seg_00,2024-01-03,2,prod_030,ctx_017,0.5753612518310547,0.5753612518310547,sports_drink,1.86,winter,normal
7,seg_00,2024-01-03,2,prod_019,ctx_090,0.6444016695022583,0.6444016695022583,energy_drink,2.44,winter,normal
8,seg_00,2024-01-03,2,prod_017,ctx_035,0.6372448205947876,0.6372448205947876,energy_drink,2.64,winter,normal
9,seg_04,2024-01-03,2,prod_008,ctx_048,0.7588143944740295,0.7588143944740295,tea,4.86,winter,normal
10,seg_01,2024-01-03,2,prod_032,ctx_052,0.5623371601104736,0.5623371601104736,sports_drink,4.47,winter,normal
11,seg_01,2024-01-03,2,prod_048,ctx_087,0.6302237510681152,0.6302237510681152,energy_drink,4.06,winter,normal
12,seg_03,2024-01-03,2,prod_037,ctx_083,0.7154160737991333,0.7154160737991333,tea,4.48,winter,normal
13,seg_03,2024-01-03,2,prod_032,ctx_004,0.6344069838523865,0.6344069838523865,sports_drink,4.47,winter,normal
14,seg_03,2024-01-03,2,prod_017,ctx_016,0.48020780086517334,0.48020780086517334,energy_drink,2.64,winter,normal
15,seg_01,2024-01-03,2,prod_025,ctx_096,0.5536327362060547,0.5536327362060547,tea,2.29,winter,normal
16,seg_01,2024-01-03,2,prod_003,ctx_076,0.46301043033599854,0.46301043033599854,water_enhanced,2.2,winter,normal
17,seg_00,2024-01-03,2,prod_025,ctx_052,0.6152199506759644,0.6152199506759644,tea,2.29,winter,normal
18,seg_00,2024-01-03,2,prod_009,ctx_090,0.5694104433059692,0.5694104433059692,coffee_drink,2.47,winter,normal
19,seg_01,2024-01-03,2,prod_021,ctx_069,0.7390480041503906,0.7390480041503906,sports_drink,3.63,winter,normal
20,seg_04,2024-01-03,2,prod_004,ctx_090,0.635901689529419,0.635901689529419,water_enhanced,1.55,winter,normal
21,seg_02,2024-01-03,2,prod_039,ctx_053,0.7538332343101501,0.7538332343101501,water_enhanced,3.94,winter,normal
22,seg_02,2024-01-03,2,prod_017,ctx_052,0.5154629349708557,0.5154629349708557,energy_drink,2.64,winter,normal
23,seg_01,2024-01-03,2,prod_008,ctx_059,0.5805636048316956,0.5805636048316956,tea,4.86,winter,normal
24,seg_00,2024-01-03,2,prod_037,ctx_062,0.700575590133667,0.700575590133667,tea,4.48,winter,normal
25,seg_01,2024-01-03,2,prod_012,ctx_069,0.5019675493240356,0.5019675493240356,water_enhanced,3.83,winter,normal
26,seg_00,2024-01-03,2,prod_013,ctx_027,0.635841429233551,0.635841429233551,sports_drink,4.03,winter,normal
27,seg_04,2024-01-03,2,prod_000,ctx_057,0.6444040536880493,0.6444040536880493,water_enhanced,1.85,winter,normal
28,seg_00,2024-01-03,2,prod_012,ctx_027,0.7638831734657288,0.7638831734657288,water_enhanced,3.83,winter,normal
29,seg_04,2024-01-03,2,prod_026,ctx_048,0.7559202909469604,0.7559202909469604,water_enhanced,2.69,winter,normal
30,seg_00,2024-01-03,2,prod_008,ctx_069,0.49719125032424927,0.49719125032424927,tea,4.86,winter,normal
31,seg_02,2024-01-03,2,prod_003,ctx_065,0.5633176565170288,0.5633176565170288,water_enhanced,2.2,winter,normal
32,seg_02,2024-01-03,2,prod_004,ctx_004,0.7222387790679932,0.7222387790679932,water_enhanced,1.55,winter,normal
33,seg_01,2024-01-03,2,prod_048,ctx_053,0.6842836737632751,0.6842836737632751,energy_drink,4.06,winter,normal
34,seg_00,2024-01-03,2,prod_012,ctx_010,0.720827043056488,0.720827043056488,water_enhanced,3.83,winter,normal
35,seg_02,2024-01-03,2,prod_019,ctx_016,0.8120554089546204,0.8120554089546204,energy_drink,2.44,winter,normal
36,seg_02,2024-01-03,2,prod_030,ctx_057,0.6159929633140564,0.6159929633140564,sports_drink,1.86,winter,normal
37,seg_03,2024-01-03,2,prod_019,ctx_096,0.5490926504135132,0.5490926504135132,energy_drink,2.44,winter,normal
38,seg_04,2024-01-03,2,prod_015,ctx_027,0.5986664295196533,0.5986664295196533,water_enhanced,3.39,winter,normal
39,seg_00,2024-01-03,2,prod_048,ctx_045,0.6532920598983765,0.6532920598983765,energy_drink,4.06,winter,normal
40,seg_03,2024-01-03,2,prod_045,ctx_010,0.6490965485572815,0.6490965485572815,coffee_drink,3.31,winter,normal
41,seg_02,2024-01-03,2,prod_003,ctx_090,0.5754162669181824,0.5754162669181824,water_enhanced,2.2,winter,normal
42,seg_01,2024-01-03,2,prod_004,ctx_016,0.48814263939857483,0.48814263939857483,water_enhanced,1.55,winter,normal
43,seg_04,2024-01-03,2,prod_037,ctx_083,0.5940271019935608,0.5940271019935608,tea,4.48,winter,normal
44,seg_01,2024-01-03,2,prod_004,ctx_035,0.66505366563797,0.66505366563797,water_enhanced,1.55,winter,normal
45,seg_02,2024-01-03,2,prod_032,ctx_014,0.7440754175186157,0.7440754175186157,sports_drink,4.47,winter,normal
46,seg_03,2024-01-03,2,prod_030,ctx_087,0.6154236793518066,0.6154236793518066,sports_drink,1.86,winter,normal
47,seg_02,2024-01-03,2,prod_004,ctx_071,0.7361449599266052,0.7361449599266052,water_enhanced,1.55,winter,normal
48,seg_00,2024-01-03,2,prod_039,ctx_061,0.5945111513137817,0.5945111513137817,water_enhanced,3.94,winter,normal
49,seg_03,2024-01-03,2,prod_003,ctx_016,0.4882064759731293,0.4882064759731293,water_enhanced,2.2,winter,normal
0,seg_01,2024-01-04,3,prod_019,ctx_025,0.55654376745224,0.55654376745224,energy_drink,2.44,winter,normal
1,seg_04,2024-01-04,3,prod_025,ctx_001,0.5130626559257507,0.5130626559257507,tea,2.29,winter,normal
2,seg_04,2024-01-04,3,prod_025,ctx_099,0.6917018294334412,0.6917018294334412,tea,2.29,winter,normal
3,seg_00,2024-01-04,3,prod_013,ctx_074,0.5971135497093201,0.5971135497093201,sports_drink,4.03,winter,normal
4,seg_00,2024-01-04,3,prod_019,ctx_083,0.5713071227073669,0.5713071227073669,energy_drink,2.44,winter,normal
5,seg_02,2024-01-04,3,prod_025,ctx_065,0.6600176692008972,0.6600176692008972,tea,2.29,winter,normal
6,seg_00,2024-01-04,3,prod_017,ctx_052,0.6097308397293091,0.6097308397293091,energy_drink,2.64,winter,normal
7,seg_00,2024-01-04,3,prod_036,ctx_099,0.5381397008895874,0.5381397008895874,sports_drink,2.66,winter,normal
8,seg_00,2024-01-04,3,prod_037,ctx_014,0.5583809018135071,0.5583809018135071,tea,4.48,winter,normal
9,seg_04,2024-01-04,3,prod_032,ctx_099,0.5393937826156616,0.5393937826156616,sports_drink,4.47,winter,normal
10,seg_01,2024-01-04,3,prod_045,ctx_045,0.667446494102478,0.667446494102478,coffee_drink,3.31,winter,normal
11,seg_01,2024-01-04,3,prod_037,ctx_059,0.5727403163909912,0.5727403163909912,tea,4.48,winter,normal
12,seg_03,2024-01-04,3,prod_026,ctx_074,0.6172531247138977,0.6172531247138977,water_enhanced,2.69,winter,normal
13,seg_03,2024-01-04,3,prod_039,ctx_017,0.5339656472206116,0.5339656472206116,water_enhanced,3.94,winter,normal
14,seg_03,2024-01-04,3,prod_026,ctx_013,0.5935847163200378,0.5935847163200378,water_enhanced,2.69,winter,normal
15,seg_01,2024-01-04,3,prod_026,ctx_062,0.7612320780754089,0.7612320780754089,water_enhanced,2.69,winter,normal
16,seg_01,2024-01-04,3,prod_045,ctx_099,0.5532981157302856,0.5532981157302856,coffee_drink,3.31,winter,normal
17,seg_00,2024-01-04,3,prod_045,ctx_094,0.6193117499351501,0.6193117499351501,coffee_drink,3.31,winter,normal
18,seg_00,2024-01-04,3,prod_048,ctx_063,0.5804166793823242,0.5804166793823242,energy_drink,4.06,winter,normal
19,seg_01,2024-01-04,3,prod_033,ctx_016,0.48693564534187317,0.48693564534187317,energy_drink,4.91,winter,normal
20,seg_04,2024-01-04,3,prod_048,ctx_052,0.49367955327033997,0.49367955327033997,energy_drink,4.06,winter,normal
21,seg_02,2024-01-04,3,prod_039,ctx_090,0.49079927802085876,0.49079927802085876,water_enhanced,3.94,winter,normal
22,seg_02,2024-01-04,3,prod_032,ctx_044,0.725820779800415,0.725820779800415,sports_drink,4.47,winter,normal
23,seg_01,2024-01-04,3,prod_039,ctx_085,0.6262518167495728,0.6262518167495728,water_enhanced,3.94,winter,normal
24,seg_00,2024-01-04,3,prod_019,ctx_053,0.5758050680160522,0.5758050680160522,energy_drink,2.44,winter,normal
25,seg_01,2024-01-04,3,prod_026,ctx_066,0.5555117130279541,0.5555117130279541,water_enhanced,2.69,winter,normal
26,seg_00,2024-01-04,3,prod_015,ctx_066,0.5211092829704285,0.5211092829704285,water_enhanced,3.39,winter,normal
27,seg_04,2024-01-04,3,prod_032,ctx_094,0.5555897355079651,0.5555897355079651,sports_drink,4.47,winter,normal
28,seg_00,2024-01-04,3,prod_026,ctx_005,0.603238582611084,0.603238582611084,water_enhanced,2.69,winter,normal
29,seg_04,2024-01-04,3,prod_039,ctx_057,0.5584067702293396,0.5584067702293396,water_enhanced,3.94,winter,normal
30,seg_00,2024-01-04,3,prod_045,ctx_087,0.6537131667137146,0.6537131667137146,coffee_drink,3.31,winter,normal
31,seg_02,2024-01-04,3,prod_045,ctx_066,0.5442851185798645,0.5442851185798645,coffee_drink,3.31,winter,normal
32,seg_02,2024-01-04,3,prod_026,ctx_059,0.5909876823425293,0.5909876823425293,water_enhanced,2.69,winter,normal
33,seg_01,2024-01-04,3,prod_030,ctx_010,0.6153817772865295,0.6153817772865295,sports_drink,1.86,winter,normal
34,seg_00,2024-01-04,3,prod_004,ctx_062,0.5168075561523438,0.5168075561523438,water_enhanced,1.55,winter,normal
35,seg_02,2024-01-04,3,prod_026,ctx_074,0.5736216902732849,0.5736216902732849,water_enhanced,2.69,winter,normal
36,seg_02,2024-01-04,3,prod_039,ctx_045,0.5755320191383362,0.5755320191383362,water_enhanced,3.94,winter,normal
37,seg_03,2024-01-04,3,prod_026,ctx_052,0.7365856170654297,0.7365856170654297,water_enhanced,2.69,winter,normal
38,seg_04,2024-01-04,3,prod_000,ctx_004,0.5507266521453857,0.5507266521453857,water_enhanced,1.85,winter,normal
39,seg_00,2024-01-04,3,prod_037,ctx_013,0.6319015622138977,0.6319015622138977,tea,4.48,winter,normal
40,seg_03,2024-01-04,3,prod_032,ctx_094,0.5928377509117126,0.5928377509117126,sports_drink,4.47,winter,normal
41,seg_02,2024-01-04,3,prod_012,ctx_066,0.45182937383651733,0.45182937383651733,water_enhanced,3.83,winter,normal
42,seg_01,2024-01-04,3,prod_019,ctx_071,0.5578311085700989,0.5578311085700989,energy_drink,2.44,winter,normal
43,seg_04,2024-01-04,3,prod_004,ctx_027,0.6237992644309998,0.6237992644309998,water_enhanced,1.55,winter,normal
44,seg_01,2024-01-04,3,prod_000,ctx_061,0.545928418636322,0.545928418636322,water_enhanced,1.85,winter,normal
45,seg_02,2024-01-04,3,prod_013,ctx_038,0.6210288405418396,0.6210288405418396,sports_drink,4.03,winter,normal
46,seg_03,2024-01-04,3,prod_013,ctx_057,0.6162821054458618,0.6162821054458618,sports_drink,4.03,winter,normal
47,seg_02,2024-01-04,3,prod_013,ctx_066,0.6579201221466064,0.6579201221466064,sports_drink,4.03,winter,normal
48,seg_00,2024-01-04,3,prod_004,ctx_025,0.7449280619621277,0.7449280619621277,water_enhanced,1.55,winter,normal
49,seg_03,2024-01-04,3,prod_032,ctx_063,0.6107544898986816,0.6107544898986816,sports_drink,4.47,winter,normal
0,seg_01,2024-01-05,4,prod_025,ctx_099,0.6969060301780701,0.6969060301780701,tea,2.29,winter,normal
1,seg_04,2024-01-05,4,prod_004,ctx_013,0.5659087896347046,0.5659087896347046,water_enhanced,1.55,winter,normal
2,seg_04,2024-01-05,4,prod_019,ctx_065,0.5788138508796692,0.5788138508796692,energy_drink,2.44,winter,normal
3,seg_00,2024-01-05,4,prod_039,ctx_053,0.5276389718055725,0.5276389718055725,water_enhanced,3.94,winter,normal
4,seg_00,2024-01-05,4,prod_039,ctx_027,0.6336336731910706,0.6336336731910706,water_enhanced,3.94,winter,normal
5,seg_02,2024-01-05,4,prod_003,ctx_014,0.6068707704544067,0.6068707704544067,water_enhanced,2.2,winter,normal
6,seg_00,2024-01-05,4,prod_034,ctx_061,0.6150751113891602,0.6150751113891602,coffee_drink,3.84,winter,normal
7,seg_00,2024-01-05,4,prod_037,ctx_087,0.5778528451919556,0.5778528451919556,tea,4.48,winter,normal
8,seg_00,2024-01-05,4,prod_009,ctx_048,0.7420085072517395,0.7420085072517395,coffee_drink,2.47,winter,normal
9,seg_04,2024-01-05,4,prod_025,ctx_032,0.49738094210624695,0.49738094210624695,tea,2.29,winter,normal
10,seg_01,2024-01-05,4,prod_037,ctx_059,0.5785554051399231,0.5785554051399231,tea,4.48,winter,normal
11,seg_01,2024-01-05,4,prod_029,ctx_057,0.6376632452011108,0.6376632452011108,energy_drink,4.61,winter,normal
12,seg_03,2024-01-05,4,prod_013,ctx_014,0.5905129313468933,0.5905129313468933,sports_drink,4.03,winter,normal
13,seg_03,2024-01-05,4,prod_012,ctx_074,0.6845839023590088,0.6845839023590088,water_enhanced,3.83,winter,normal
14,seg_03,2024-01-05,4,prod_048,ctx_027,0.6007612347602844,0.6007612347602844,energy_drink,4.06,winter,normal
15,seg_01,2024-01-05,4,prod_008,ctx_059,0.5565464496612549,0.5565464496612549,tea,4.86,winter,normal
16,seg_01,2024-01-05,4,prod_003,ctx_005,0.5672619342803955,0.5672619342803955,water_enhanced,2.2,winter,normal
17,seg_00,2024-01-05,4,prod_026,ctx_099,0.5113674402236938,0.5113674402236938,water_enhanced,2.69,winter,normal
18,seg_00,2024-01-05,4,prod_034,ctx_010,0.6936112642288208,0.6936112642288208,coffee_drink,3.84,winter,normal
19,seg_01,2024-01-05,4,prod_039,ctx_063,0.5720223188400269,0.5720223188400269,water_enhanced,3.94,winter,normal
20,seg_04,2024-01-05,4,prod_032,ctx_061,0.6972473859786987,0.6972473859786987,sports_drink,4.47,winter,normal
21,seg_02,2024-01-05,4,prod_003,ctx_071,0.8071312308311462,0.8071312308311462,water_enhanced,2.2,winter,normal
22,seg_02,2024-01-05,4,prod_045,ctx_087,0.6113935708999634,0.6113935708999634,coffee_drink,3.31,winter,normal
23,seg_01,2024-01-05,4,prod_037,ctx_045,0.6456220149993896,0.6456220149993896,tea,4.48,winter,normal
24,seg_00,2024-01-05,4,prod_017,ctx_059,0.5482696294784546,0.5482696294784546,energy_drink,2.64,winter,normal
25,seg_01,2024-01-05,4,prod_045,ctx_038,0.5375596880912781,0.5375596880912781,coffee_drink,3.31,winter,normal
26,seg_00,2024-01-05,4,prod_025,ctx_035,0.6812095046043396,0.6812095046043396,tea,2.29,winter,normal
27,seg_04,2024-01-05,4,prod_045,ctx_002,0.7432319521903992,0.7432319521903992,coffee_drink,3.31,winter,normal
